451 4046.979800 9.398E-92 3.069E-09.05000.05030408.02580.750.000000              5              2                    O 24q     350000 1 1 0 0 0 0    45.0   49.0
451 4052.519100 1.348E-91 2.813E-09.05000.05030296.13140.750.000000              6              3                    O 22q     350000 1 1 0 0 0 0    41.0   45.0
451 4066.149800 4.247E-70 1.181E-07.05000.05020947.42170.750.000000              6              4                    O 11q     350000 1 1 0 0 0 0    57.0   69.0
451 4068.569700 2.680E-60 7.166E-11.05000.05014881.55250.750.000000              2              0                    O 17q     350000 1 1 0 0 0 0    93.0  105.0
451 4073.732100 1.855E-29 2.543E-07.05000.050 1740.18960.750.000000              1              0                    Q  5q     350000 1 1 0 0 0 0    33.0   33.0
451 4082.803800 3.578E-79 7.904E-07.05000.05025430.06010.750.000000              9              7                    O  5q     350000 1 1 0 0 0 0    21.0   33.0
451 4086.469800 7.353E-87 3.379E-07.05000.05028962.76890.750.000000              8              6                    Q 14q     350000 1 1 0 0 0 0    29.0   29.0
451 4090.016200 4.535E-85 1.413E-06.05000.05028458.81780.750.000000              6              5                    S 16q     350000 1 1 0 0 0 0    37.0   33.0
451 4093.534900 2.103E-87 2.910E-07.05000.05029453.54360.750.000000              7              5                    Q 17q     350000 1 1 0 0 0 0   105.0  105.0
451 4097.855100 1.098E-64 1.397E-08.05000.05017771.57110.750.000000              4              2                    O 14q     350000 1 1 0 0 0 0    25.0   29.0
