 61 3648.400103 4.752E-26 5.781E-04.04000.065  950.50490.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12E   4        13E   2     334332453638 7 1 7    50.0   54.0
 61 3648.489594 1.890E-26 5.712E-04.04700.063 1251.64660.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   14F1 11        15F2  3     334332453638 7 1 7    87.0   93.0
 61 3648.526624 1.716E-28 2.782E-03.04400.057 2625.68040.58-.007200    0 0 0 3 1F2    0 0 0 0 1A1   21F1 33        22F2  5     133332453637 7 1 7   129.0  135.0
 61 3648.527334 2.583E-28 8.421E-05.04500.059 1779.63110.60-.007200    0 0 0 3 1F2    0 0 0 0 1A1   17F2 20        18F1  2     134332453638 7 1 7   105.0  111.0
 61 3648.775703 1.171E-28 1.422E-06.04000.065  950.12930.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12E   4        13E   1     334332453638 7 1 7    50.0   54.0
 61 3648.834394 1.212E-26 3.658E-04.04700.063 1251.30180.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   14F1 11        15F2  2     334332453638 7 1 7    87.0   93.0
 61 3648.901426 4.133E-27 3.138E-03.04500.058 1975.75900.60-.007200    0 0 0 3 1F1    0 0 0 0 1A1   19F1  5        19F2  3     234332333638 7 1 7   117.0  117.0
 61 3648.936061 4.034E-27 3.062E-03.04500.058 1975.72490.60-.007200    0 0 0 3 1F1    0 0 0 0 1A1   19F2  5        19F1  2     234332333638 7 1 7   117.0  117.0
 61 3649.128152 2.022E-28 6.575E-05.04500.059 1779.03020.60-.007200    0 0 0 3 1F2    0 0 0 0 1A1   17F2 20        18F1  1     134332453638 7 1 7   105.0  111.0
 61 3649.219313 2.790E-28 2.264E-06.04800.065  950.48720.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F1  6        13F2  3     434332453638 7 1 7    75.0   81.0
 61 3649.299194 1.823E-26 5.490E-04.04700.063 1250.83700.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   14F1 11        15F2  1     334332453638 7 1 7    87.0   93.0
 61 3649.306875 3.504E-28 2.844E-06.04800.065  950.52220.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F2  7        13F1  4     334332453638 7 1 7    75.0   81.0
 61 3649.369713 5.200E-26 4.216E-04.04800.065  950.33680.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F1  6        13F2  2     434332453638 7 1 7    75.0   81.0
 61 3649.384956 1.172E-28 2.326E-04.04600.058 2183.71830.59-.007200    0 0 0 3 1F2    0 0 0 0 1A1   20F1  6        20F2  5     133332453637 7 1 7   123.0  123.0
 61 3649.386187 7.179E-27 1.498E-02.04600.058 2183.68460.59-.007200    0 0 0 3 1F2    0 0 0 0 1A1   19F2 26        20F1  5     233332333637 7 1 7   117.0  123.0
 61 3649.524275 5.068E-26 4.109E-04.04800.065  950.30480.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F2  7        13F1  3     334332453638 7 1 7    75.0   81.0
 61 3649.692675 2.528E-27 2.048E-05.04800.065  950.13640.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F2  7        13F1  2     334332453638 7 1 7    75.0   81.0
 61 3649.821614 3.551E-27 6.988E-04.04600.059 1780.70700.60-.007200    0 0 0 3 1F2    0 0 0 0 1A1   17A1  6        18A2  2     234332333638 7 1 7   175.0  185.0
 61 3649.863613 6.039E-29 4.886E-07.04800.065  949.84290.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F1  6        13F2  1     434332453638 7 1 7    75.0   81.0
 61 3649.987674 2.252E-28 1.822E-06.04800.065  949.84140.62-.007200    0 0 0 3 1F2    0 0 0 0 1A1   12F2  7        13F1  1     334332453638 7 1 7    75.0   81.0
 61 3650.018671 1.420E-26 1.153E-04.04800.065  950.48720.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F1  7        13F2  3     434332453638 7 1 7    75.0   81.0
 61 3650.036344 1.616E-28 1.572E-03.04400.057 2625.51980.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21A1 12        22A2  2     133332453637 7 1 7   215.0  225.0
 61 3650.124975 1.141E-27 1.847E-02.04400.057 2625.17870.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F1 34        22F2  4     133332453637 7 1 7   129.0  135.0
 61 3650.169071 2.972E-27 2.411E-05.04800.065  950.33680.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F1  7        13F2  2     434332453638 7 1 7    75.0   81.0
 61 3650.187576 2.992E-28 5.918E-04.04600.058 2182.91460.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F2  6        20F1  4     133332453637 7 1 7   123.0  123.0
 61 3650.457061 1.176E-27 3.859E-04.04500.059 1780.72900.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F1 21        18F2  5     234332333638 7 1 7   105.0  111.0
 61 3650.619044 2.466E-27 4.869E-03.04600.058 2182.48320.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F2  6        20F1  3     133332453637 7 1 7   123.0  123.0
 61 3650.662971 8.382E-27 6.785E-05.04800.065  949.84290.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F1  7        13F2  1     434332453638 7 1 7    75.0   81.0
 61 3650.703175 2.676E-27 5.282E-03.04600.058 2182.40010.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F1  6        20F2  3     133332453637 7 1 7   123.0  123.0
 61 3650.833656 5.120E-28 2.515E-04.03800.059 1780.26920.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17E  14        18E   3     234332333638 7 1 7    70.0   74.0
 61 3650.860559 2.921E-28 9.567E-05.04500.059 1780.31200.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F1 21        18F2  4     134332453638 7 1 7   105.0  111.0
 61 3651.350760 3.882E-27 3.696E-02.04400.057 2620.96680.58-.007300    0 0 0 3 1F1    0 0 0 0 1A1   21A1 11        22A2  1     133332453637 7 1 7   215.0  225.0
 61 3651.367947 2.331E-27 3.699E-02.04400.057 2620.96680.58-.007300    0 0 0 3 1F1    0 0 0 0 1A1   21F1 32        22F2  1     133332453637 7 1 7   129.0  135.0
 61 3651.386381 7.646E-28 1.857E-02.04400.057 2625.10690.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21E  23        22E   3     133332453637 7 1 7    86.0   90.0
 61 3651.451713 1.272E-27 6.231E-04.03800.059 1779.65110.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17E  14        18E   2     234332333638 7 1 7    70.0   74.0
 61 3651.457645 1.628E-27 3.876E-02.04400.057 2620.96660.58-.007300    0 0 0 3 1F1    0 0 0 0 1A1   21E  22        22E   1     133332453637 7 1 7    86.0   90.0
 61 3651.539461 2.634E-25 4.794E-03.04800.063 1252.06140.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14A1  4        15A2  2     334332453638 7 1 7   145.0  155.0
 61 3651.557829 1.821E-27 5.929E-03.04500.057 2400.18410.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21A2  3        21A1  2     133332453637 7 1 7   215.0  215.0
 61 3651.559163 3.364E-28 1.826E-03.04500.057 2400.20140.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F2  7        21F1  6     133332453637 7 1 7   129.0  129.0
 61 3651.586563 3.252E-27 6.793E-03.04600.058 2183.68460.59-.007300    0 0 0 3 1F1    0 0 0 0 1A1   19F2 27        20F1  5     233332333637 7 1 7   117.0  123.0
 61 3651.680927 3.377E-27 1.916E-02.04500.057 2399.47510.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F2 30        21F1  5     233332333637 7 1 7   123.0  129.0
 61 3651.680990 1.491E-24 4.092E-03.04900.067  815.14360.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11A2  2        12A1  2     434332453638 7 1 7   115.0  125.0
 61 3651.857731 2.337E-28 7.675E-05.04500.059 1780.74740.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F2 21        18F1  4     134332453638 7 1 7   105.0  111.0
 61 3651.864814 3.546E-25 1.622E-03.04800.067  815.13150.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F2  4        12F1  3     434332453638 7 1 7    69.0   75.0
 61 3652.085296 9.783E-26 6.709E-04.04000.067  814.99310.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11E   3        12E   2     434332453638 7 1 7    46.0   50.0
 61 3652.112014 4.502E-26 2.057E-04.04800.067  814.88430.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F2  4        12F1  2     434332453638 7 1 7    69.0   75.0
 61 3652.148201 2.688E-28 8.755E-05.04500.059 1779.02440.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F1 21        18F2  2     134332453638 7 1 7   105.0  111.0
 61 3652.178590 9.016E-25 2.469E-03.04900.067  814.64600.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11A2  2        12A1  1     434332453638 7 1 7   115.0  125.0
 61 3652.250806 2.227E-28 4.636E-04.04600.058 2182.91460.59-.007300    0 0 0 3 1F1    0 0 0 0 1A1   19F2 27        20F1  4     133332453637 7 1 7   117.0  123.0
 61 3652.285552 1.020E-27 5.518E-03.04500.057 2399.47510.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F2  7        21F1  5     133332453637 7 1 7   129.0  129.0
 61 3652.309561 1.016E-25 1.843E-03.04800.063 1251.29130.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14A1  4        15A2  1     334332453638 7 1 7   145.0  155.0
 61 3652.348414 6.653E-25 3.037E-03.04800.067  814.64790.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F2  4        12F1  1     434332453638 7 1 7    69.0   75.0
 61 3652.353374 1.127E-27 9.144E-03.04500.057 2399.41650.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21E   5        21E   3     133332453637 7 1 7    86.0   86.0
 61 3652.429596 4.933E-25 3.378E-03.04000.067  814.64880.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11E   3        12E   1     434332453638 7 1 7    46.0   50.0
 61 3652.682275 1.456E-28 3.026E-04.04600.058 2182.48320.59-.007300    0 0 0 3 1F1    0 0 0 0 1A1   19F2 27        20F1  3     133332453637 7 1 7   117.0  123.0
 61 3652.782668 2.182E-28 1.178E-03.04500.057 2398.97780.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F2  7        21F1  4     133332453637 7 1 7   129.0  129.0
 61 3652.974069 4.580E-27 1.497E-03.04500.059 1779.63110.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F2 21        18F1  2     134332453638 7 1 7   105.0  111.0
 61 3653.240270 1.103E-28 1.752E-03.04400.057 2620.96680.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F1 33        22F2  1     133332453637 7 1 7   129.0  135.0
 61 3653.299097 1.494E-26 2.930E-03.04600.059 1779.59700.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17A2  8        18A1  1     134332453638 7 1 7   175.0  185.0
 61 3653.455518 1.517E-28 4.986E-05.04500.059 1780.74740.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F2 22        18F1  4     134332453638 7 1 7   105.0  111.0
 61 3653.546601 1.625E-28 3.399E-04.04600.058 2183.71830.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   19F1 28        20F2  5     133332453637 7 1 7   117.0  123.0
 61 3653.563088 2.477E-27 2.109E-02.04500.057 2399.41650.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20E  20        21E   3     233332333637 7 1 7    82.0   86.0
 61 3653.574886 2.709E-28 8.830E-05.04500.059 1779.03020.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F2 21        18F1  1     134332453638 7 1 7   105.0  111.0
 61 3653.661295 1.218E-27 7.286E-05.04600.061 1418.09890.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F2  4        16F1  4     134332453638 7 1 7    99.0   99.0
 61 3653.953055 3.737E-27 2.233E-04.04600.061 1417.80710.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F2  4        16F1  3     134332453638 7 1 7    99.0   99.0
 61 3653.986731 5.550E-27 3.315E-04.04600.061 1417.75280.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F1  3        16F2  3     134332453638 7 1 7    99.0   99.0
 61 3654.171514 4.135E-28 8.625E-04.04600.058 2183.09350.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   19F1 28        20F2  4     133332453637 7 1 7   117.0  123.0
 61 3654.220013 4.537E-28 2.707E-05.04600.061 1417.51970.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F1  3        16F2  2     134332453638 7 1 7    99.0   99.0
 61 3654.509533 4.322E-27 2.121E-03.03800.059 1779.65110.60-.007300    0 0 0 3 1F1    0 0 0 0 1A1   17E  15        18E   2     134332453638 7 1 7    70.0   74.0
 61 3654.527057 1.193E-25 9.710E-04.04800.065  950.52220.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F2  8        13F1  4     334332453638 7 1 7    75.0   81.0
 61 3654.571855 4.289E-27 1.403E-03.04500.059 1779.63110.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F2 22        18F1  2     134332453638 7 1 7   105.0  111.0
 61 3654.589325 1.456E-28 1.389E-03.04400.057 2620.96680.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21A1 12        22A2  1     133332453637 7 1 7   215.0  225.0
 61 3654.744457 4.455E-28 3.622E-06.04800.065  950.30480.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F2  8        13F1  3     334332453638 7 1 7    75.0   81.0
 61 3654.864819 2.238E-28 4.654E-04.04600.058 2182.40010.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   19F1 28        20F2  3     133332453637 7 1 7   117.0  123.0
 61 3654.912857 2.524E-29 2.051E-07.04800.065  950.13640.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F2  8        13F1  2     334332453638 7 1 7    75.0   81.0
 61 3654.945553 2.464E-28 7.907E-04.04500.057 2396.79640.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21A2  3        21A1  1     133332453637 7 1 7   215.0  215.0
 61 3654.966881 1.789E-28 9.568E-04.04500.057 2396.79370.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F2  7        21F1  2     133332453637 7 1 7   129.0  129.0
 61 3654.977406 1.222E-28 9.803E-04.04500.057 2396.79220.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21E   5        21E   1     133332453637 7 1 7    86.0   86.0
 61 3655.116483 2.788E-26 8.473E-04.04700.063 1252.04610.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F1 12        15F2  4     334332453638 7 1 7    87.0   93.0
 61 3655.172673 1.566E-28 5.109E-05.04500.059 1779.03020.60-.007300    0 0 0 3 1F2    0 0 0 0 1A1   17F2 22        18F1  1     134332453638 7 1 7   105.0  111.0
 61 3655.207857 1.077E-26 8.740E-05.04800.065  949.84140.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F2  8        13F1  1     334332453638 7 1 7    75.0   81.0
 61 3655.433858 1.540E-27 1.242E-03.04500.058 1976.65030.60-.007300    0 0 0 3 1F1    0 0 0 0 1A1   18F1 24        19F2  4     134332453638 7 1 7   111.0  117.0
 61 3655.516083 1.416E-26 4.296E-04.04700.063 1251.64660.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F1 12        15F2  3     334332453638 7 1 7    87.0   93.0
 61 3655.794401 1.164E-26 1.422E-04.04000.065  950.50490.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12E   5        13E   2     334332453638 7 1 7    50.0   54.0
 61 3655.860883 1.149E-26 3.481E-04.04700.063 1251.30180.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F1 12        15F2  2     334332453638 7 1 7    87.0   93.0
 61 3656.106717 8.509E-27 6.930E-05.04800.065  950.48720.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F1  8        13F2  3     334332453638 7 1 7    75.0   81.0
 61 3656.170001 9.177E-28 1.119E-05.04000.065  950.12930.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12E   5        13E   1     334332453638 7 1 7    50.0   54.0
 61 3656.257117 1.070E-28 8.709E-07.04800.065  950.33680.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F1  8        13F2  2     334332453638 7 1 7    75.0   81.0
 61 3656.283889 5.750E-26 9.813E-04.04800.063 1252.00200.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15A2  1        15A1  1     234332333638 7 1 7   155.0  155.0
 61 3656.298872 5.719E-25 2.622E-03.04800.067  815.13150.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F2  5        12F1  3     434332453638 7 1 7    69.0   75.0
 61 3656.325683 8.637E-28 2.611E-05.04700.063 1250.83700.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F1 12        15F2  1     334332453638 7 1 7    87.0   93.0
 61 3656.455128 1.230E-27 6.995E-03.04500.057 2399.47510.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F2 31        21F1  5     133332453637 7 1 7   123.0  129.0
 61 3656.470222 2.739E-26 1.248E-03.03900.063 1251.77970.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14E   8        15E   2     334332453638 7 1 7    58.0   62.0
 61 3656.537841 4.159E-28 2.032E-06.04900.065  950.38500.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12A1  3        13A2  1     334332453638 7 1 7   125.0  135.0
 61 3656.542634 3.121E-26 8.879E-04.04700.063 1252.02760.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F2  1        15F1  4     234332333638 7 1 7    93.0   93.0
 61 3656.546072 7.826E-25 3.585E-03.04800.067  814.88430.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F2  5        12F1  2     434332453638 7 1 7    69.0   75.0
 61 3656.751017 1.313E-27 1.066E-05.04800.065  949.84290.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   12F1  8        13F2  1     334332453638 7 1 7    75.0   81.0
 61 3656.763138 1.886E-27 5.361E-05.04700.063 1251.80710.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F2  1        15F1  3     234332333638 7 1 7    93.0   93.0
 61 3656.782472 3.172E-27 1.451E-05.04800.067  814.64790.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F2  5        12F1  1     434332453638 7 1 7    69.0   75.0
 61 3656.882963 1.058E-24 4.853E-03.04800.067  815.11590.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F1  4        12F2  3     434332453638 7 1 7    69.0   75.0
 61 3656.896575 3.028E-26 8.617E-04.04700.063 1252.04610.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F1  1        15F2  4     234332333638 7 1 7    93.0   93.0
 61 3656.898340 3.457E-28 7.320E-05.03800.060 1594.36690.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16E  11        17E   3     134332453638 7 1 7    66.0   70.0
 61 3656.942322 4.844E-28 2.203E-05.03900.063 1251.30760.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14E   8        15E   1     334332453638 7 1 7    58.0   62.0
 61 3656.979767 1.256E-27 3.567E-05.04700.063 1251.59050.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F2  1        15F1  2     234332333638 7 1 7    93.0   93.0
 61 3656.990763 2.232E-25 1.023E-03.04800.067  815.00810.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F1  4        12F2  2     434332453638 7 1 7    69.0   75.0
 61 3657.132363 2.785E-25 1.276E-03.04800.067  814.86650.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11F1  4        12F2  1     434332453638 7 1 7    69.0   75.0
 61 3657.296198 3.877E-27 1.101E-04.04700.063 1251.64660.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F1  1        15F2  3     234332333638 7 1 7    93.0   93.0
 61 3657.333832 5.075E-28 7.165E-05.04600.060 1594.34470.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F1 17        17F2  4     334332453638 7 1 7    99.0  105.0
 61 3657.442421 4.425E-27 9.352E-04.03800.060 1593.92810.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16E  11        17E   2     234332333638 7 1 7    66.0   70.0
 61 3657.592244 6.259E-26 1.069E-03.04800.063 1252.06140.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15A1  1        15A2  2     234332333638 7 1 7   155.0  155.0
 61 3657.630305 7.249E-28 3.947E-03.04500.057 2400.20140.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F2  8        21F1  6     133332453637 7 1 7   129.0  129.0
 61 3657.658697 2.471E-27 4.512E-05.04800.063 1252.06140.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14A1  5        15A2  2     334332453638 7 1 7   145.0  155.0
 61 3657.688425 3.172E-27 2.561E-03.04500.058 1976.57420.60-.007300    0 0 0 3 1F1    0 0 0 0 1A1   18F2 25        19F1  4     134332453638 7 1 7   111.0  117.0
 61 3657.723155 2.978E-28 8.448E-06.04700.063 1251.30180.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F1  1        15F2  2     134332453638 7 1 7    93.0   93.0
 61 3657.751853 2.303E-27 7.009E-05.04700.063 1252.04610.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14F1 13        15F2  4     334332453638 7 1 7    87.0   93.0
 61 3657.800232 7.599E-27 1.071E-03.04600.060 1593.87830.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F1 17        17F2  3     334332453638 7 1 7    99.0  105.0
 61 3657.926700 2.883E-24 7.937E-03.04900.067  815.08900.63-.007300    0 0 0 3 1F2    0 0 0 0 1A1   11A1  1        12A2  1     334332453638 7 1 7   115.0  125.0
 61 3657.997681 8.456E-28 4.606E-03.04500.057 2400.21700.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F1  9        21F2  5     133332453637 7 1 7   129.0  129.0
 61 3658.020724 1.292E-27 1.042E-03.04500.058 1976.24190.60-.007300    0 0 0 3 1F1    0 0 0 0 1A1   18F2 25        19F1  3     134332453638 7 1 7   111.0  117.0
 61 3658.044781 8.870E-27 2.700E-04.04700.063 1252.02760.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F2 14        15F1  4     234332333638 7 1 7    87.0   93.0
 61 3658.116832 1.119E-27 1.574E-04.04600.060 1593.56160.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16F1 17        17F2  2     334332453638 7 1 7    99.0  105.0
 61 3658.151453 5.778E-28 1.756E-05.04700.063 1251.64660.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14F1 13        15F2  3     334332453638 7 1 7    87.0   93.0
 61 3658.176459 6.213E-27 2.833E-04.03900.063 1251.77970.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14E   9        15E   2     434332453638 7 1 7    58.0   62.0
 61 3658.220615 1.103E-28 2.322E-05.03800.060 1593.04460.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16E  11        17E   1     134332453638 7 1 7    66.0   70.0
 61 3658.265285 7.175E-27 2.182E-04.04700.063 1251.80710.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F2 14        15F1  3     234332333638 7 1 7    87.0   93.0
 61 3658.356695 1.222E-27 6.633E-03.04500.057 2399.47510.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F2  8        21F1  5     133332453637 7 1 7   129.0  129.0
 61 3658.362422 3.690E-27 6.283E-05.04800.063 1251.29130.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15A1  1        15A2  1     234332333638 7 1 7   155.0  155.0
 61 3658.428797 1.771E-25 3.223E-03.04800.063 1251.29130.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14A1  5        15A2  1     334332453638 7 1 7   145.0  155.0
 61 3658.432556 4.772E-28 4.074E-03.04500.057 2399.41650.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20E  21        21E   3     133332453637 7 1 7    82.0   86.0
 61 3658.481914 7.664E-26 2.328E-03.04700.063 1251.59050.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   14F2 14        15F1  2     234332333638 7 1 7    87.0   93.0
 61 3658.496253 1.111E-25 3.371E-03.04700.063 1251.30180.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14F1 13        15F2  2     334332453638 7 1 7    87.0   93.0
 61 3658.648559 7.610E-26 3.463E-03.03900.063 1251.30760.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   14E   9        15E   1     434332453638 7 1 7    58.0   62.0
 61 3658.672955 2.760E-28 8.259E-04.04600.058 2183.70290.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20E   5        20E   4     133332453637 7 1 7    82.0   82.0
 61 3658.702411 3.105E-28 6.194E-04.04600.058 2183.68460.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F2  7        20F1  5     133332453637 7 1 7   123.0  123.0
 61 3658.789108 2.201E-26 1.861E-03.04700.060 1593.78440.61-.007300    0 0 0 3 1F2    0 0 0 0 1A1   16A1  7        17A2  1     334332453638 7 1 7   165.0  175.0
 61 3658.815535 2.480E-24 2.577E-03.05000.070  575.22270.64-.007300    0 0 0 3 1F1    0 0 0 0 1A1    9A2  1        10A1  1     334332453638 7 1 7    95.0  105.0
 61 3658.945001 1.628E-28 8.831E-04.04500.057 2399.26980.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   21F1  9        21F2  4     133332453637 7 1 7   129.0  129.0
 61 3658.982056 3.822E-28 4.767E-04.04600.058 2181.85060.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   19A1 10        20A2  1     133332453637 7 1 7   195.0  205.0
 61 3659.055664 4.268E-27 2.428E-02.04500.057 2399.26980.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F1 30        21F2  4     233332333637 7 1 7   123.0  129.0
 61 3659.137598 4.872E-27 7.471E-05.04700.065 1096.17090.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   13F1 10        14F2  4     334332453638 7 1 7    81.0   87.0
 61 3659.258315 3.828E-27 1.091E-04.04700.063 1252.04610.62-.007300    0 0 0 3 1F1    0 0 0 0 1A1   15F1  2        15F2  4     234332333638 7 1 7    93.0   93.0
 61 3659.290128 2.610E-25 4.522E-04.05300.070  575.25960.64-.007300    0 0 0 3 1F1    0 0 0 0 1A1    9F2  1        10F1  2     434332453638 7 1 7    57.0   63.0
 61 3659.327198 3.658E-25 5.605E-03.04700.065 1095.98130.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   13F1 10        14F2  3     334332453638 7 1 7    81.0   87.0
 61 3659.365628 1.308E-24 2.266E-03.05300.070  575.18410.64-.007300    0 0 0 3 1F1    0 0 0 0 1A1    9F2  1        10F1  1     434332453638 7 1 7    57.0   63.0
 61 3659.385835 1.579E-27 4.711E-03.04600.058 2182.99000.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20E   5        20E   3     133332453637 7 1 7    82.0   82.0
 61 3659.472358 2.355E-27 4.682E-03.04600.058 2182.91460.59-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F2  7        20F1  4     133332453637 7 1 7   123.0  123.0
 61 3659.550580 1.870E-25 2.868E-03.04700.065 1096.13290.62-.007300    0 0 0 3 1F2    0 0 0 0 1A1   13F2  9        14F1  3     334332453638 7 1 7    81.0   87.0
 61 3659.637858 1.594E-28 9.072E-04.04500.057 2399.26980.58-.007300    0 0 0 3 1F2    0 0 0 0 1A1   20F1 31        21F2  4     133332453637 7 1 7   123.0  129.0
